Precio,Barrios,Expensas,Ambientes,MetrosCuadrados,Direccion,Dolarizado,PrecioPesos,PrecioM2Pesos,ID,Latitud,Longitud
$ 420.000,"Villa Devoto, Capital Federal",$ 100.000 Expensas,2.0,50.0,"Navarro al 4500,Villa Devoto, Capital Federal, Buenos Aires, Argentina",no,420000.0,8400.0,53513398,-34.5963154,-58.4983048
$ 250.000,"Villa Crespo, Capital Federal",$ 29.000 Expensas,1.0,30.0,"MALABIA 600. Entre Juan ramirez de velasco y Aguirre,Villa Crespo, Capital Federal, Buenos Aires, Argentina",no,250000.0,8333.333333333334,53512481,,
$ 390.000,"Villa Crespo, Capital Federal",,3.0,52.0,"BATALLA DE PARI 700,Villa Crespo, Capital Federal, Buenos Aires, Argentina",no,390000.0,7500.0,53506222,,
$ 320.000,"Congreso, Capital Federal",$ 30.000 Expensas,2.0,41.0,"Sarandi al 300,Congreso, Capital Federal, Buenos Aires, Argentina",no,320000.0,7804.878048780488,53506228,,
$ 580.000,"Recoleta, Capital Federal",,3.0,80.0,,no,580000.0,7250.0,53513566,46.3144754,11.0480288
USD 2.500,"Recoleta, Capital Federal",$ 200.000 Expensas,4.0,260.0,"Posadas al 1400,Recoleta, Capital Federal, Buenos Aires, Argentina",si,2425000.0,9326.923076923076,53496127,-34.5852582,-58.3902845
USD 470,"Caballito, Capital Federal",,2.0,33.0,"Hidalgo al 700,Caballito, Capital Federal, Buenos Aires, Argentina",si,455900.0,13815.151515151516,53496169,-34.6075785,-58.4415998
$ 800.000,"Palermo, Capital Federal",$ 150.000 Expensas,3.0,70.0,"Gurruchaga al 2100,Palermo, Capital Federal, Buenos Aires, Argentina",no,800000.0,11428.57142857143,53496171,-34.582419,-58.4201009
USD 1.300,"Recoleta, Capital Federal",,3.0,108.0,"Uriburu 1300 piso 6to ,Recoleta, Capital Federal, Buenos Aires, Argentina",si,1261000.0,11675.925925925923,53496182,,
USD 350,"Centro / Microcentro, Capital Federal",$ 58.000 Expensas,2.0,40.0,,si,339500.0,8487.5,53496196,46.3144754,11.0480288
USD 750,"Núñez, Capital Federal",$ 90.000 Expensas,2.0,55.0,"Av del Libertaodr 6800,Núñez, Capital Federal, Buenos Aires, Argentina",si,727500.0,13227.272727272728,53507796,,
USD 1.200,"Belgrano, Capital Federal",,3.0,80.0,,si,1164000.0,14550.0,53503637,46.3144754,11.0480288
USD 500,"Belgrano C, Belgrano",,2.0,54.0,"Teodoro Garcia 2400,Belgrano C, Belgrano, Buenos Aires, Argentina",si,485000.0,8981.481481481482,53505182,-34.56928645,-58.44613485
$ 450.000,"Villa Urquiza, Capital Federal",,2.0,67.0,"Crisologo Larralde 6218,Villa Urquiza, Capital Federal, Buenos Aires, Argentina",no,450000.0,6716.417910447762,53511393,-34.56841508163265,-58.50647824897959
USD 650,"Villa Devoto, Capital Federal",$ 40.000 Expensas,3.0,80.0,"Nueva York al 3700,Villa Devoto, Capital Federal, Buenos Aires, Argentina",si,630500.0,7881.25,53510594,-34.5948026,-58.5030305
$ 190.000,"Almagro, Capital Federal",$ 40.000 Expensas,2.0,35.0,"PERON 3500,Almagro, Capital Federal, Buenos Aires, Argentina",no,190000.0,5428.571428571428,53507815,-34.6070534,-58.4163529
USD 11.500,"Belgrano, Capital Federal",$ 1.200.000 Expensas,5.0,750.0,"Ramsay 2025,Belgrano, Capital Federal, Buenos Aires, Argentina",si,11155000.0,14873.333333333334,53505162,-34.55269369591837,-58.439263910204076
$ 490.000,"Núñez, Capital Federal",$ 55.000 Expensas,3.0,64.0,"Amenabar  al 3100,Núñez, Capital Federal, Buenos Aires, Argentina",no,490000.0,7656.25,53507896,-34.551977,-58.4686921
$ 320.000,"Monserrat, Capital Federal",$ 35.000 Expensas,2.0,38.0,"AVENIDA ENTRE RIOS 1241,Monserrat, Capital Federal, Buenos Aires, Argentina",no,320000.0,8421.052631578947,53511281,-34.6154129,-58.3916629
$ 300.000,"Barrio Norte, Capital Federal",$ 25.000 Expensas,1.0,33.0,"Anchorena al 1700,Barrio Norte, Capital Federal, Buenos Aires, Argentina",no,300000.0,9090.90909090909,53510586,-34.5894281,-58.4002367
USD 1.000,"Barrio Norte, Capital Federal",$ 120.000 Expensas,3.0,70.0,"Laprida 2000,Barrio Norte, Capital Federal, Buenos Aires, Argentina",si,970000.0,13857.142857142857,53510604,-34.5877304,-58.4000482
USD 1.000,"Villa Crespo, Capital Federal",,1.0,115.0,"Av. Juan B. Justo 2000,Villa Crespo, Capital Federal, Buenos Aires, Argentina",si,970000.0,8434.782608695652,53507793,-34.6036131,-58.4573554
$ 480.000,"Caballito, Capital Federal",$ 25.000 Expensas,2.0,48.0,"Pujol 1400,Caballito, Capital Federal, Buenos Aires, Argentina",no,480000.0,10000.0,53505229,-34.607237,-58.453303
$ 450.000,"Núñez, Capital Federal",$ 93.000 Expensas,2.0,50.0,"Vedia 1600,Núñez, Capital Federal, Buenos Aires, Argentina",no,450000.0,9000.0,53507792,-34.5360601,-58.4672232
$ 430.000,"Boedo, Capital Federal",$ 65.000 Expensas,2.0,47.0,"av independencia 3677,Boedo, Capital Federal, Buenos Aires, Argentina",no,430000.0,9148.936170212766,53505206,-34.620943012244894,-58.41768828367347
USD 2.700,"Palermo, Capital Federal",$ 260.000 Expensas,4.0,140.0,"Godoy Cruz ""Quartier Demaria"" To 3000,Palermo, Capital Federal, Buenos Aires, Argentina",si,2619000.0,18707.14285714286,53507813,,
$ 460.000,"Palermo, Capital Federal",$ 70.000 Expensas,2.0,49.0,"Dorrego  al 2400,Palermo, Capital Federal, Buenos Aires, Argentina",no,460000.0,9387.755102040815,53506113,-34.5818482,-58.4434945
$ 250.000,"Barrio Norte, Capital Federal",$ 44.000 Expensas,2.0,33.0,"Avenida Santa Fe 1240,Barrio Norte, Capital Federal, Buenos Aires, Argentina",no,250000.0,7575.757575757576,53511648,-34.5942812,-58.4030456
$ 450.000,"Villa Pueyrredón, Capital Federal",$ 15.000 Expensas,4.0,80.0,"CONDARCO 5900,Villa Pueyrredón, Capital Federal, Buenos Aires, Argentina",no,450000.0,5625.0,53512590,-34.5755051,-58.508506
USD 340,"Villa Urquiza, Capital Federal",$ 50.000 Expensas,1.0,46.0,"CALDAS 1939 CABA,Villa Urquiza, Capital Federal, Buenos Aires, Argentina",si,329800.0,7169.565217391304,53512634,,
USD 500,"Recoleta, Capital Federal",$ 53.470 Expensas,3.0,58.0,"Avenida Pueyrredón 1968,Recoleta, Capital Federal, Buenos Aires, Argentina",si,485000.0,8362.068965517241,53508850,-34.58857752666667,-58.39922133333334
$ 300.000,"Caballito, Capital Federal",,2.0,45.0,,no,300000.0,6666.666666666667,53512719,46.3144754,11.0480288
$ 290.000,"Belgrano, Capital Federal",$ 50.000 Expensas,1.0,38.0,"Amenabar  2400 3°,Belgrano, Capital Federal, Buenos Aires, Argentina",no,290000.0,7631.578947368421,53512839,-34.5594006,-58.461778
USD 880,"Centro / Microcentro, Capital Federal",,3.0,86.0,"Departamento EN Alquiler Temporal 3 Ambientes Centro Buenos Aires,Centro / Microcentro, Capital Federal, Buenos Aires, Argentina",si,853600.0,9925.581395348838,53508482,,
$ 500.000,"Belgrano, Capital Federal",$ 106.000 Expensas,3.0,63.0,"Av. Cramer al 1800,Belgrano, Capital Federal, Buenos Aires, Argentina",no,500000.0,7936.507936507936,53511222,-34.558119,-58.4669826
USD 900,"Puerto Madero, Capital Federal",$ 170.000 Expensas,3.0,107.0,"Alicia Moreau de Justo 1848,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,873000.0,8158.878504672897,53512060,-34.6240226,-58.3640033
USD 320,"Palermo Soho, Palermo",$ 50.000 Expensas,1.0,32.0,"Avenida Cordoba 4800,Palermo Soho, Palermo, Buenos Aires, Argentina",si,310400.0,9700.0,53513045,-34.5929202,-58.4323971
$ 280.000,"Monserrat, Capital Federal",$ 45.000 Expensas,2.0,36.0,"San José 600,Monserrat, Capital Federal, Buenos Aires, Argentina",no,280000.0,7777.777777777777,53513075,-34.615417,-58.3858474
USD 400,"Recoleta, Capital Federal",,2.0,35.0,,si,388000.0,11085.714285714286,53513077,46.3144754,11.0480288
$ 450.000,"Caballito, Capital Federal",$ 61.000 Expensas,2.0,52.0,"Thorne 400 y Bonifacio - 2 amb - Cfte - Balcon - Cochera y Baulera,Caballito, Capital Federal, Buenos Aires, Argentina",no,450000.0,8653.846153846154,53509193,,
$ 550.000,"Caballito, Capital Federal",$ 46.800 Expensas,3.0,135.0,"Rosario 500,Caballito, Capital Federal, Buenos Aires, Argentina",no,550000.0,4074.074074074074,53513115,-34.6193847,-58.4357149
$ 420.000,"Palermo Viejo, Palermo",$ 35.000 Expensas,2.0,57.0,"Soler al 4000,Palermo Viejo, Palermo, Buenos Aires, Argentina",no,420000.0,7368.421052631579,53512220,,
$ 650.000,"Palermo, Capital Federal",$ 56.000 Expensas,3.0,83.0,"Araoz  al 2400,Palermo, Capital Federal, Buenos Aires, Argentina",no,650000.0,7831.325301204819,53509304,-34.5935453,-58.4272197
$ 600.000,"Palermo Hollywood, Palermo",$ 18.899 Expensas,3.0,56.0,"El Salvador 5600,Palermo Hollywood, Palermo, Buenos Aires, Argentina",no,600000.0,10714.285714285714,53513166,-34.583526,-58.435358
$ 350.000,"Villa Crespo, Capital Federal",$ 40.000 Expensas,1.0,60.0,"AV. Cordoba 4300,Villa Crespo, Capital Federal, Buenos Aires, Argentina",no,350000.0,5833.333333333333,53513175,-34.5962995,-58.4270528
$ 600,"Palermo Hollywood, Palermo",,2.0,43.0,"gorriti 6050,Palermo Hollywood, Palermo, Buenos Aires, Argentina",no,600.0,13.953488372093023,53512299,-34.58141710204082,-58.441970653061226
USD 440,"Núñez, Capital Federal",$ 60.000 Expensas,1.0,35.0,"Cuba 2700,Núñez, Capital Federal, Buenos Aires, Argentina",si,426800.0,12194.285714285714,53513224,-34.539659,-58.472209
USD 400,"Núñez, Capital Federal",$ 60.000 Expensas,1.0,32.0,"Cuba 2700,Núñez, Capital Federal, Buenos Aires, Argentina",si,388000.0,12125.0,53513227,-34.539659,-58.472209
USD 520,"Núñez, Capital Federal",$ 60.000 Expensas,2.0,44.0,"Cuba 2700,Núñez, Capital Federal, Buenos Aires, Argentina",si,504400.0,11463.636363636364,53513229,-34.539659,-58.472209
USD 500,"Palermo, Capital Federal",$ 78.211 Expensas,1.0,36.0,"Humboldt al 1400,Palermo, Capital Federal, Buenos Aires, Argentina",si,485000.0,13472.222222222224,53513238,-34.5776619,-58.4275388
$ 380.000,"Palermo, Capital Federal",,1.0,30.0,"Soler  3800,Palermo, Capital Federal, Buenos Aires, Argentina",no,380000.0,12666.666666666666,53506025,-34.5929028,-58.4160378
$ 320.000,"San Nicolás, Capital Federal",$ 46.100 Expensas,2.0,40.0,"Teniente General Juan Domingo Perón 1300,San Nicolás, Capital Federal, Buenos Aires, Argentina",no,320000.0,8000.0,53505251,-34.606376,-58.3849022
$ 330.000,"Villa Pueyrredón, Capital Federal",$ 25.000 Expensas,2.0,47.0,"Cuenca  al 4700,Villa Pueyrredón, Capital Federal, Buenos Aires, Argentina",no,330000.0,7021.276595744681,53508008,-34.5808625,-58.5132829
$ 350.000,"Las Cañitas, Palermo",$ 52.000 Expensas,1.0,40.0,"Matienzo 1831,Las Cañitas, Palermo, Buenos Aires, Argentina",no,350000.0,8750.0,53512487,-34.56906375918368,-58.434838804081636
$ 500.000,"Recoleta, Capital Federal",$ 100.000 Expensas,3.0,66.0,"Ecuador  al 1500,Recoleta, Capital Federal, Buenos Aires, Argentina",no,500000.0,7575.757575757576,53512561,-34.5952301,-58.4041864
$ 320.000,"Villa Urquiza, Capital Federal",$ 2.000 Expensas,1.0,31.0,"Olazabal al 5500,Villa Urquiza, Capital Federal, Buenos Aires, Argentina",no,320000.0,10322.58064516129,53512596,-34.5807014,-58.4931357
$ 400.000,"Centro / Microcentro, Capital Federal",$ 47.000 Expensas,3.0,62.0,"Carlos Pellegrini 331,Centro / Microcentro, Capital Federal, Buenos Aires, Argentina",no,400000.0,6451.612903225807,53512611,,
USD 380.000,"Palermo, Capital Federal",,2.0,63.0,"Honduras al 3800,Palermo, Capital Federal, Buenos Aires, Argentina",si,368600000.0,5850793.650793651,53510915,-34.58093,-58.4404179
$ 450.000,"Caballito, Capital Federal",$ 70.000 Expensas,2.0,50.0,"Cucha Cucha 1420. Entre Av san martin,Caballito, Capital Federal, Buenos Aires, Argentina",no,450000.0,9000.0,53508272,,
$ 650,"Barracas, Capital Federal",,4.0,108.0,,no,650.0,6.018518518518518,53511728,46.3144754,11.0480288
$ 650.000,"Caballito, Capital Federal",$ 100.000 Expensas,3.0,72.0,"Av. José María Moreno al 800,Caballito, Capital Federal, Buenos Aires, Argentina",no,650000.0,9027.777777777776,53512714,-34.6183986,-58.436402
$ 650.000,"Recoleta, Capital Federal",$ 75.000 Expensas,3.0,68.0,"Paraguay  al 2600,Recoleta, Capital Federal, Buenos Aires, Argentina",no,650000.0,9558.823529411764,53512731,-34.5936835,-58.4127416
$ 920.000,"Belgrano, Capital Federal",$ 110.000 Expensas,4.0,2.0,"Vuelta de Obligado 2200,Belgrano, Capital Federal, Buenos Aires, Argentina",no,920000.0,460000.0,53505660,-34.560607,-58.4565246
$ 660.000,"Barrio Norte, Capital Federal",$ 91.000 Expensas,3.0,83.0,"Laprida al 2100, 9° B,Barrio Norte, Capital Federal, Buenos Aires, Argentina",no,660000.0,7951.807228915663,53508955,,
$ 500.000,"Belgrano, Capital Federal",,3.0,70.0,"Av. Libertador al 5900,Belgrano, Capital Federal, Buenos Aires, Argentina",no,500000.0,7142.857142857143,53512872,-34.549273,-58.4541725
$ 400.000,"Floresta, Capital Federal",$ 30.000 Expensas,2.0,43.0,"AV DIRECTORIO 3300. Entre Pergamino y Azul,Floresta, Capital Federal, Buenos Aires, Argentina",no,400000.0,9302.32558139535,53511933,,
$ 400.000,"Barrio Norte, Capital Federal",$ 87.000 Expensas,2.0,41.0,,no,400000.0,9756.09756097561,53512898,46.3144754,11.0480288
$ 400.000,"Palermo, Capital Federal",,2.0,40.0,,no,400000.0,10000.0,53512927,46.3144754,11.0480288
$ 250.000,"Barracas, Capital Federal",$ 45.000 Expensas,2.0,44.0,"Jovellanos  al 200,Barracas, Capital Federal, Buenos Aires, Argentina",no,250000.0,5681.818181818182,53512005,-34.6469422,-58.370678
USD 550,"Recoleta, Capital Federal",,2.0,50.0,,si,533500.0,10670.0,53513003,46.3144754,11.0480288
USD 3.000,"Villa Devoto, Capital Federal",,6.0,409.0,"Salvador Maria del Carril al 4000,Villa Devoto, Capital Federal, Buenos Aires, Argentina",si,2910000.0,7114.914425427873,53508604,-34.6088823,-58.5273147
$ 370.000,"Belgrano, Capital Federal",$ 100.000 Expensas,1.0,40.0,"Ciudad de La Paz al 3200,Belgrano, Capital Federal, Buenos Aires, Argentina",no,370000.0,9250.0,53508660,-34.5566677,-58.4627724
USD 580,"Villa Crespo, Capital Federal",,,60.0,"Avenida Acoyte 900 - 1200,Villa Crespo, Capital Federal, Buenos Aires, Argentina",si,562600.0,9376.666666666666,53505999,,
$ 390.000,"Belgrano, Capital Federal",$ 35.000 Expensas,1.0,35.0,"Virrey Olaguer y feliu 2500,Belgrano, Capital Federal, Buenos Aires, Argentina",no,390000.0,11142.857142857143,53506078,,
USD 15.000,"Puerto Madero, Capital Federal",$ 800.000 Expensas,6.0,425.0,"Azucena Villaflor 559, Puerto Madero, Capital Federal, Argentina.,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,14550000.0,34235.294117647056,53509457,,
$ 450.000,"Caballito, Capital Federal",$ 40.000 Expensas,1.0,30.0,"Avenida Independencia 4700,Caballito, Capital Federal, Buenos Aires, Argentina",no,450000.0,15000.0,53508000,-34.6223391,-58.4276285
$ 290.000,"Recoleta, Capital Federal",$ 35.000 Expensas,2.0,38.0,"Azcuenaga al 1000,Recoleta, Capital Federal, Buenos Aires, Argentina",no,290000.0,7631.578947368421,53508011,-34.5966167,-58.4002051
$ 380.000,"Coghlan, Capital Federal",$ 9.000 Expensas,2.0,37.0,"MANUEL UGARTE 3133,Coghlan, Capital Federal, Buenos Aires, Argentina",no,380000.0,10270.27027027027,53505420,-34.55985235918367,-58.46888162653061
$ 300.000,"Almagro, Capital Federal",$ 35.000 Expensas,1.0,35.0,"SALGUERO, JERONIMO 733. Entre Guadia vieja y Humahuaca,Almagro, Capital Federal, Buenos Aires, Argentina",no,300000.0,8571.42857142857,53508793,,
$ 450.000,"Núñez, Capital Federal",$ 4.000 Expensas,3.0,56.0,"Arias 1680,Núñez, Capital Federal, Buenos Aires, Argentina",no,450000.0,8035.714285714285,53511703,-34.538794546938774,-58.46607534489796
$ 800.000,"Belgrano, Capital Federal",$ 108.000 Expensas,3.0,80.0,"Ciudad de La Paz  al 1800,Belgrano, Capital Federal, Buenos Aires, Argentina",no,800000.0,10000.0,53512648,-34.5566677,-58.4627724
$ 450.000,"San Nicolás, Capital Federal",$ 70.000 Expensas,2.0,31.0,"Lavalle 1500,San Nicolás, Capital Federal, Buenos Aires, Argentina",no,450000.0,14516.129032258064,53511723,-34.603,-58.387842
$ 280.000,"Villa Crespo, Capital Federal",$ 52.000 Expensas,2.0,55.0,"Juan B. Justo al 2300,Villa Crespo, Capital Federal, Buenos Aires, Argentina",no,280000.0,5090.909090909091,53508883,-34.6036131,-58.4573554
USD 800,"Palermo, Capital Federal",,2.0,65.0,"Charcas al 5000,Palermo, Capital Federal, Buenos Aires, Argentina",si,776000.0,11938.46153846154,53512758,-34.5770128,-58.4320339
$ 490.000,"Retiro, Capital Federal",$ 63.000 Expensas,2.0,45.0,"Esmeralda al 1000,Retiro, Capital Federal, Buenos Aires, Argentina",no,490000.0,10888.888888888889,53512764,-34.5941058,-58.3785335
$ 600.000,"Caballito, Capital Federal",$ 60.000 Expensas,3.0,62.0,"Felipe Vallese  500 8°,Caballito, Capital Federal, Buenos Aires, Argentina",no,600000.0,9677.41935483871,53508957,-34.6118206,-58.4420453
$ 550.000,"Las Cañitas, Palermo",,2.0,43.0,"Avenida Luis Maria Campos 1300,Las Cañitas, Palermo, Buenos Aires, Argentina",no,550000.0,12790.697674418603,53512873,-34.5711069,-58.4349362
$ 370.000,"Recoleta, Capital Federal",,1.0,30.0,"Arenales al 2400,Recoleta, Capital Federal, Buenos Aires, Argentina",no,370000.0,12333.333333333334,53509092,-34.5882936,-58.4094118
$ 750.000,"San Telmo, Capital Federal",$ 160.000 Expensas,2.0,49.0,"Quartier DE SAN Telmo Av. Juan de Garay 700,San Telmo, Capital Federal, Buenos Aires, Argentina",no,750000.0,15306.122448979591,53505863,,
$ 1.500.000,"Flores, Capital Federal",,11.0,520.0,"JOSE BONIFACIO 2249,Flores, Capital Federal, Buenos Aires, Argentina",no,1500000.0,2884.6153846153848,53512095,-34.63161742857143,-58.45891380204082
$ 190.000,"Retiro, Capital Federal",$ 41.000 Expensas,1.0,22.0,"ESMERALDA 1385,Retiro, Capital Federal, Buenos Aires, Argentina",no,190000.0,8636.363636363636,53509227,-34.59159357108334,-58.37802522481944
USD 590,"Retiro, Capital Federal",$ 103.000 Expensas,3.0,65.0,"Paraguay 600,Retiro, Capital Federal, Buenos Aires, Argentina",si,572300.0,8804.615384615385,53512168,-34.5975252,-58.3752802
$ 450.000,"Parque Patricios, Capital Federal",$ 16.300 Expensas,3.0,62.0,"Avenida Caseros 2100,Parque Patricios, Capital Federal, Buenos Aires, Argentina",no,450000.0,7258.064516129032,53512228,-34.634576,-58.391753
$ 230.000,"Balvanera, Capital Federal",$ 62.000 Expensas,1.0,32.0,"San Luis 2844,Balvanera, Capital Federal, Buenos Aires, Argentina",no,230000.0,7187.5,53511501,-34.59977164285714,-58.40578692857143
USD 380,"Belgrano, Capital Federal",$ 20.000 Expensas,1.0,30.0,"Jose Hernandez  2600 3°,Belgrano, Capital Federal, Buenos Aires, Argentina",si,368600.0,12286.666666666666,53505341,-34.5655841,-58.4532715
$ 400.000,"Belgrano, Capital Federal",,1.0,27.0,"CIUDAD DE LA PAZ al 3200,Belgrano, Capital Federal, Buenos Aires, Argentina",no,400000.0,14814.814814814816,53512484,-34.5566677,-58.4627724
$ 350.000,"Barrio Norte, Capital Federal",$ 100.000 Expensas,2.0,50.0,"julian alvarez 2465,Barrio Norte, Capital Federal, Buenos Aires, Argentina",no,350000.0,7000.0,53510866,,
$ 300.000,"Barrio Norte, Capital Federal",$ 40.000 Expensas,2.0,36.0,"Billinghurst  2100 6°,Barrio Norte, Capital Federal, Buenos Aires, Argentina",no,300000.0,8333.333333333334,53508856,-34.5887557,-58.4088383
$ 240.000,"Floresta, Capital Federal",$ 25.000 Expensas,2.0,42.0,"AV RIVADAVIA 8900. Entre Moreto y De las carreras, sgo.,Floresta, Capital Federal, Buenos Aires, Argentina",no,240000.0,5714.285714285715,53508857,,
$ 680.000,"Villa Urquiza, Capital Federal",$ 80.000 Expensas,3.0,70.0,"COMBATIENTES DE MALVINAS 3986,Villa Urquiza, Capital Federal, Buenos Aires, Argentina",no,680000.0,9714.285714285714,53505547,-34.57384202857143,-58.4806985
USD 950,"Palermo, Capital Federal",$ 80.000 Expensas,2.0,56.0,"Beruti 3400,Palermo, Capital Federal, Buenos Aires, Argentina",si,921500.0,16455.35714285714,53511790,-34.5867235,-58.4105136
$ 300.000,"Flores, Capital Federal",$ 38.000 Expensas,2.0,50.0,"J. V. Gonzalez al 200,Flores, Capital Federal, Buenos Aires, Argentina",no,300000.0,6000.0,53505670,,
USD 1.900,"Palermo, Capital Federal",$ 250.000 Expensas,3.0,74.0,"Ruggieri 2900,Palermo, Capital Federal, Buenos Aires, Argentina",si,1843000.0,24905.405405405407,53512959,-34.5809476,-58.4074085
$ 319.000,"Palermo, Capital Federal",$ 50.000 Expensas,2.0,42.0,"BILLINGHURST 1400,Palermo, Capital Federal, Buenos Aires, Argentina",no,319000.0,7595.238095238095,53508579,-34.5819099,-58.4026175
$ 400.000,"Congreso, Capital Federal",$ 68.000 Expensas,2.0,55.0,"Av. Rivadavia  al 1700,Congreso, Capital Federal, Buenos Aires, Argentina",no,400000.0,7272.727272727273,53513029,,
$ 999.999,"Balvanera, Capital Federal",,3.0,74.0,"Larrea,Balvanera, Capital Federal, Buenos Aires, Argentina",no,999999.0,13513.5,53513030,-34.5996018,-58.4024523
