Precio,Barrios,Expensas,Ambientes,MetrosCuadrados,Direccion,Dolarizado,PrecioPesos,PrecioM2Pesos,ID,Barrio_geopy,Barrio_Recod,Corredor,DireccionNorm,Latitud,Longitud
$ 350.000,"Palermo, Capital Federal",$ 67.000 Expensas,1.0,39.0,Av. Scalabrini Ortiz al 1600,no,350000.0,8974.358974358975,53612147,Palermo,PALERMO,NORTE,"Av. Scalabrini Ortiz 1600,Palermo, Buenos Aires, Argentina",-34.5908747,-58.4251393
USD 1.450,"Palermo, Capital Federal",$ 191.690 Expensas,3.0,82.0,Cerviño 4700,si,1954600.0,23836.585365853658,53473256,Palermo,PALERMO,NORTE,"Cerviño 4700,Palermo, Buenos Aires, Argentina",-34.5752037,-58.4234252
$ 600.000,"Palermo, Capital Federal",,3.0,67.0,Fray Justo Sta. María de Oro 2440,no,600000.0,8955.223880597016,53360435,Palermo,PALERMO,NORTE,"Fray Justo Sta. María de Oro 2440,Palermo, Buenos Aires, Argentina",-34.57988957755102,-58.42504505918368
USD 1.200,"Palermo, Capital Federal",$ 100.000 Expensas,4.0,107.0,Guatemala  al 4200,si,1617600.0,15117.757009345794,53618148,Palermo,PALERMO,NORTE,"Guatemala 4200,Palermo, Buenos Aires, Argentina",-34.5894399,-58.4189823
$ 490.000,"Palermo, Capital Federal",$ 115.000 Expensas,2.0,48.0,Lafinur 3112,no,490000.0,10208.333333333334,47293231,Palermo,PALERMO,NORTE,"Lafinur 3112,Palermo, Buenos Aires, Argentina",-34.5795729755102,-58.413940173469385
$ 350.000,"Palermo, Capital Federal",,,35.0,Rep De Honduras  3700 11°,no,350000.0,10000.0,53556955,Palermo,PALERMO,NORTE,"Rep De Honduras 3700 11°,Palermo, Buenos Aires, Argentina",,
USD 1.900,"Palermo, Capital Federal",$ 430.000 Expensas,4.0,198.0,Billinghurst  2500 10°,si,2561200.0,12935.353535353535,53706896,Palermo,PALERMO,NORTE,"Billinghurst 2500 10°,Palermo, Buenos Aires, Argentina",-34.5819099,-58.4026175
$ 660.000,"Palermo, Capital Federal",,2.0,63.0,BILLINGHURST 1300. Entre Paraguay y Soler,no,660000.0,10476.190476190477,52834113,Palermo,PALERMO,NORTE,"BILLINGHURST 1300. Entre Paraguay y Soler,Palermo, Buenos Aires, Argentina",,
$ 700.000,"Palermo, Capital Federal",$ 125.000 Expensas,3.0,60.0,Av. Coronel Diaz al 2200,no,700000.0,11666.666666666666,53703745,Palermo,PALERMO,NORTE,"Av. Coronel Diaz 2200,Palermo, Buenos Aires, Argentina",-34.5861786,-58.4082106
$ 300.000,"Palermo, Capital Federal",$ 50.000 Expensas,1.0,45.0,Dirección no informada,no,300000.0,6666.666666666667,53620050,Palermo,PALERMO,NORTE,"Dirección no informada,Palermo, Buenos Aires, Argentina",,
$ 350.000,"Palermo, Capital Federal",$ 109.023 Expensas,1.0,40.0,Charcas  al 3300,no,350000.0,8750.0,53602730,Palermo,PALERMO,NORTE,"Charcas 3300,Palermo, Buenos Aires, Argentina",-34.5837261,-58.4230507
USD 2.000,"Palermo, Capital Federal",$ 150.000 Expensas,3.0,100.0,Dirección no informada,si,2696000.0,26960.0,53577060,Palermo,PALERMO,NORTE,"Dirección no informada,Palermo, Buenos Aires, Argentina",,
USD 680,"Palermo, Capital Federal",$ 95.000 Expensas,2.0,52.0,Ortega y Gasset 1575,si,916640.0,17627.69230769231,50106461,Palermo,PALERMO,NORTE,"Ortega y Gasset 1575,Palermo, Buenos Aires, Argentina",-34.568038183673465,-58.430830832653065
USD 950,"Palermo, Capital Federal",,2.0,53.0,Guatemala 4500,si,1280600.0,24162.264150943396,53000229,Palermo,PALERMO,NORTE,"Guatemala 4500,Palermo, Buenos Aires, Argentina",-34.5879408,-58.4225278
$ 400.000,"Palermo, Capital Federal",$ 40.000 Expensas,1.0,42.0,jorge newbery 2415,no,400000.0,9523.809523809523,53532038,Palermo,PALERMO,NORTE,"jorge newbery 2415,Palermo, Buenos Aires, Argentina",-34.57232765714285,-58.441076085714286
$ 700.000,"Palermo, Capital Federal",$ 80.000 Expensas,3.0,70.0,JUAN FRANCISCO SEGUI 3500,no,700000.0,10000.0,53608898,Palermo,PALERMO,NORTE,"JUAN FRANCISCO SEGUI 3500,Palermo, Buenos Aires, Argentina",-34.5783873,-58.4106682
$ 480.000,"Palermo, Capital Federal",,1.0,38.0,Juncal 4400,no,480000.0,12631.578947368422,30749650,Palermo,PALERMO,NORTE,"Juncal 4400,Palermo, Buenos Aires, Argentina",-34.5829438,-58.414118
$ 600.000,"Palermo, Capital Federal",$ 122.000 Expensas,3.0,85.0,AV SANTA FE 3400,no,600000.0,7058.823529411765,47467920,Palermo,PALERMO,NORTE,"AV SANTA FE 3400,Palermo, Buenos Aires, Argentina",-34.5871499,-58.4131766
$ 420.000,"Palermo, Capital Federal",$ 60.000 Expensas,2.0,44.0,Juan Francisco Segui 2,no,420000.0,9545.454545454546,53644510,Palermo,PALERMO,NORTE,"Juan Francisco Segui 2,Palermo, Buenos Aires, Argentina",-34.5783873,-58.4106682
USD 1.250,"Palermo, Capital Federal",$ 230.000 Expensas,3.0,80.0,Gorostiaga al 2300,si,1685000.0,21062.5,53720982,Palermo,PALERMO,NORTE,"Gorostiaga 2300,Palermo, Buenos Aires, Argentina",-34.5697981,-58.4415643
USD 4.000,"Palermo, Capital Federal",,4.0,233.0,Guatemala y Godoy Cruz,si,5392000.0,23141.630901287554,53584989,Palermo,PALERMO,NORTE,"Guatemala y Godoy Cruz,Palermo, Buenos Aires, Argentina",,
USD 1.500,"Palermo, Capital Federal",,3.0,75.0,Guemes 3300,si,2022000.0,26960.0,52383468,Palermo,PALERMO,NORTE,"Guemes 3300,Palermo, Buenos Aires, Argentina",-34.5797307,-58.4261823
USD 600,"Palermo, Capital Federal",,1.0,38.0,Cabrera al 3100,si,808800.0,21284.21052631579,53300487,Palermo,PALERMO,NORTE,"Cabrera 3100,Palermo, Buenos Aires, Argentina",-34.5955281,-58.4247491
$ 350.000,"Palermo, Capital Federal",$ 58.000 Expensas,2.0,42.0,Dirección no informada,no,350000.0,8333.333333333334,53711172,Palermo,PALERMO,NORTE,"Dirección no informada,Palermo, Buenos Aires, Argentina",,
$ 670.000,"Palermo, Capital Federal",$ 95.000 Expensas,3.0,68.0,DARREGUEYRA 2200,no,670000.0,9852.941176470587,53638955,Palermo,PALERMO,NORTE,"DARREGUEYRA 2200,Palermo, Buenos Aires, Argentina",-34.5830604,-58.426571
$ 500.000,"Palermo, Capital Federal",$ 120.000 Expensas,4.0,70.0,Peña al 2500,no,500000.0,7142.857142857143,53598265,Palermo,PALERMO,NORTE,"Peña 2500,Palermo, Buenos Aires, Argentina",,
$ 550.000,"Palermo, Capital Federal",$ 40.000 Expensas,1.0,38.0,Av. Medrano al 1000,no,550000.0,14473.684210526315,53530579,Palermo,PALERMO,NORTE,"Av. Medrano 1000,Palermo, Buenos Aires, Argentina",-34.5891293,-58.4161012
USD 1.400,"Palermo, Capital Federal",,2.0,61.0,Santa fe al 3700,si,1887200.0,30937.70491803279,51652958,Palermo,PALERMO,NORTE,"Santa fe 3700,Palermo, Buenos Aires, Argentina",,
USD 600,"Palermo, Capital Federal",,1.0,38.0,Bulnes y  J. A. Cabrera,si,808800.0,21284.21052631579,52635049,Palermo,PALERMO,NORTE,"Bulnes y J. A. Cabrera,Palermo, Buenos Aires, Argentina",,
USD 600,"Palermo, Capital Federal",$ 50.000 Expensas,1.0,40.0,arevalo y el salvador,si,808800.0,20220.0,53345602,Palermo,PALERMO,NORTE,"arevalo y el salvador,Palermo, Buenos Aires, Argentina",,
USD 800,"Palermo, Capital Federal",$ 90.000 Expensas,2.0,65.0,Thames 2450,si,1078400.0,16590.76923076923,53220527,Palermo,PALERMO,NORTE,"Thames 2450,Palermo, Buenos Aires, Argentina",-34.581628669387754,-58.42240091632653
USD 1.400,"Palermo, Capital Federal",$ 250.000 Expensas,3.0,105.0,Fray Justo Santa Maria de Oro al 2700,si,1887200.0,17973.333333333332,53720979,Palermo,PALERMO,NORTE,"Fray Justo Santa Maria de Oro 2700,Palermo, Buenos Aires, Argentina",-34.577377,-58.4227891
$ 380.000,"Palermo, Capital Federal",$ 45.000 Expensas,2.0,35.0,Charcas  3300 4°,no,380000.0,10857.142857142857,53090747,Palermo,PALERMO,NORTE,"Charcas 3300 4°,Palermo, Buenos Aires, Argentina",,
$ 290.000,"Palermo, Capital Federal",$ 33.000 Expensas,1.0,38.0,SANTA FE AV. 3700,no,290000.0,7631.578947368421,53389193,Palermo,PALERMO,NORTE,"SANTA FE AV. 3700,Palermo, Buenos Aires, Argentina",-34.5852973,-58.4159484
USD 900,"Palermo, Capital Federal",$ 140.000 Expensas,3.0,78.0,Juncal al 3100,si,1213200.0,15553.846153846154,53539579,Palermo,PALERMO,NORTE,"Juncal 3100,Palermo, Buenos Aires, Argentina",-34.5829438,-58.414118
$ 650.000,"Palermo, Capital Federal",$ 96.000 Expensas,3.0,80.0,Armenia 2200,no,650000.0,8125.0,53569798,Palermo,PALERMO,NORTE,"Armenia 2200,Palermo, Buenos Aires, Argentina",-34.5861751,-58.4224932
USD 800,"Palermo, Capital Federal",,2.0,45.0,Honduras al 4100,si,1078400.0,23964.444444444445,53195923,Palermo,PALERMO,NORTE,"Honduras 4100,Palermo, Buenos Aires, Argentina",-34.5942556,-58.4209302
USD 3.500,"Palermo, Capital Federal",$ 330.000 Expensas,4.0,177.0,Ortega y Gasset al 1600,si,4718000.0,26655.367231638418,53555796,Palermo,PALERMO,NORTE,"Ortega y Gasset 1600,Palermo, Buenos Aires, Argentina",-34.5682871,-58.4308101
USD 1.500,"Palermo, Capital Federal",$ 135.000 Expensas,4.0,105.0,Lafinur 3100,si,2022000.0,19257.14285714286,53643679,Palermo,PALERMO,NORTE,"Lafinur 3100,Palermo, Buenos Aires, Argentina",-34.579809,-58.4141021
USD 600,"Palermo, Capital Federal",,1.0,38.0,Bulnes y  J. A. Cabrera,si,808800.0,21284.21052631579,52635038,Palermo,PALERMO,NORTE,"Bulnes y J. A. Cabrera,Palermo, Buenos Aires, Argentina",,
USD 600,"Palermo, Capital Federal",,1.0,38.0,Bulnes y  J. A. Cabrera,si,808800.0,21284.21052631579,52635049,Palermo,PALERMO,NORTE,"Bulnes y J. A. Cabrera,Palermo, Buenos Aires, Argentina",,
USD 700,"Palermo, Capital Federal",$ 139.440 Expensas,2.0,50.0,Migueletes al 700,si,943600.0,18872.0,53421622,Palermo,PALERMO,NORTE,"Migueletes 700,Palermo, Buenos Aires, Argentina",-34.5671898,-58.4330059
USD 630,"Palermo, Capital Federal",$ 34.000 Expensas,2.0,43.0,PARAGUAY 5255,si,849240.0,19749.767441860466,48771640,Palermo,PALERMO,NORTE,"PARAGUAY 5255,Palermo, Buenos Aires, Argentina",-34.57896053673469,-58.43141978367347
$ 350.000,"Palermo, Capital Federal",$ 67.000 Expensas,1.0,39.0,Av. Scalabrini Ortiz al 1600,no,350000.0,8974.358974358975,53612147,Palermo,PALERMO,NORTE,"Av. Scalabrini Ortiz 1600,Palermo, Buenos Aires, Argentina",-34.5908747,-58.4251393
$ 350.000,"Palermo, Capital Federal",$ 58.000 Expensas,2.0,42.0,Dirección no informada,no,350000.0,8333.333333333334,53711172,Palermo,PALERMO,NORTE,"Dirección no informada,Palermo, Buenos Aires, Argentina",,
USD 680,"Palermo, Capital Federal",$ 95.000 Expensas,2.0,52.0,Ortega y Gasset 1575,si,916640.0,17627.69230769231,50106461,Palermo,PALERMO,NORTE,"Ortega y Gasset 1575,Palermo, Buenos Aires, Argentina",-34.568038183673465,-58.430830832653065
$ 350.000,"Palermo, Capital Federal",,,35.0,Rep De Honduras  3700 11°,no,350000.0,10000.0,53556955,Palermo,PALERMO,NORTE,"Rep De Honduras 3700 11°,Palermo, Buenos Aires, Argentina",,
USD 500,"Palermo, Capital Federal",,2.0,70.0,Honduras y Humboldt,si,674000.0,9628.57142857143,53669998,Palermo,PALERMO,NORTE,"Honduras y Humboldt,Palermo, Buenos Aires, Argentina",,
USD 450,"Palermo, Capital Federal",$ 86.000 Expensas,2.0,44.0,CIUDAD DE LA PAZ 237,si,606600.0,13786.363636363636,53071992,Palermo,PALERMO,NORTE,"CIUDAD DE LA PAZ 237,Palermo, Buenos Aires, Argentina",-34.57483819795918,-58.44065734285714
$ 750.000,"Palermo, Capital Federal",$ 145.000 Expensas,4.0,90.0,Lafinur al 3000 4 Amb + Cochera en la Mejor Zona de Palermo,no,750000.0,8333.333333333334,53737828,Palermo,PALERMO,NORTE,"Lafinur 3000 4 Amb + Cochera en la Mejor Zona de Palermo,Palermo, Buenos Aires, Argentina",,
USD 450,"Palermo, Capital Federal",$ 86.000 Expensas,2.0,44.0,CIUDAD DE LA PAZ 237,si,606600.0,13786.363636363636,53071992,Palermo,PALERMO,NORTE,"CIUDAD DE LA PAZ 237,Palermo, Buenos Aires, Argentina",-34.57483819795918,-58.44065734285714
USD 600,"Palermo, Capital Federal",$ 40.000 Expensas,1.0,43.0,Paraguay 5255,si,808800.0,18809.302325581397,53737045,Palermo,PALERMO,NORTE,"Paraguay 5255,Palermo, Buenos Aires, Argentina",-34.57896053673469,-58.43141978367347
$ 400.000,"Palermo, Capital Federal",$ 72.767 Expensas,1.0,36.0,GUEMES 4500. Entre Thames y Uriarte,no,400000.0,11111.111111111111,50918532,Palermo,PALERMO,NORTE,"GUEMES 4500. Entre Thames y Uriarte,Palermo, Buenos Aires, Argentina",,
USD 750,"Palermo, Capital Federal",,3.0,68.0,Schiaffino al 2100,si,1011000.0,14867.64705882353,51438008,Palermo,PALERMO,NORTE,"Schiaffino 2100,Palermo, Buenos Aires, Argentina",-38.7553815,-62.1770827
USD 1.500,"Palermo, Capital Federal",,3.0,114.0,Mansilla  al 3800,si,2022000.0,17736.842105263157,52970010,Palermo,PALERMO,NORTE,"Mansilla 3800,Palermo, Buenos Aires, Argentina",-34.5898403,-58.4164417
$ 600.000,"Palermo, Capital Federal",,2.0,50.0,Malabia al 1700,no,600000.0,12000.0,52948859,Palermo,PALERMO,NORTE,"Malabia 1700,Palermo, Buenos Aires, Argentina",-34.5901325,-58.4262448
USD 1.500,"Palermo, Capital Federal",,3.0,114.0,Mansilla  al 3800,si,2022000.0,17736.842105263157,52970010,Palermo,PALERMO,NORTE,"Mansilla 3800,Palermo, Buenos Aires, Argentina",-34.5898403,-58.4164417
$ 600.000,"Palermo, Capital Federal",,2.0,50.0,Malabia al 1700,no,600000.0,12000.0,52948859,Palermo,PALERMO,NORTE,"Malabia 1700,Palermo, Buenos Aires, Argentina",-34.5901325,-58.4262448
$ 550.000,"Palermo, Capital Federal",$ 43 Expensas,4.0,66.0,SANCHEZ DE BUSTAMANTE 1700. Entre Av. santa fe y Guemes,no,550000.0,8333.333333333334,53279270,Palermo,PALERMO,NORTE,"SANCHEZ DE BUSTAMANTE 1700. Entre Av. santa fe y Guemes,Palermo, Buenos Aires, Argentina",,
$ 320.000,"Palermo, Capital Federal",$ 58.000 Expensas,1.0,50.0,José A. Cabrera 3300,no,320000.0,6400.0,53265942,Palermo,PALERMO,NORTE,"José A. Cabrera 3300,Palermo, Buenos Aires, Argentina",,
$ 380.000,"Palermo, Capital Federal",$ 50.000 Expensas,2.0,45.0,Ortiz de Ocampo al 2600,no,380000.0,8444.444444444445,53237424,Palermo,PALERMO,NORTE,"Ortiz de Ocampo 2600,Palermo, Buenos Aires, Argentina",-34.581471,-58.4038316
$ 700.000,"Palermo, Capital Federal",$ 100.000 Expensas,2.0,50.0,Migueletes 600,no,700000.0,14000.0,53267760,Palermo,PALERMO,NORTE,"Migueletes 600,Palermo, Buenos Aires, Argentina",-34.5675652,-58.4323527
$ 355.000,"Palermo, Capital Federal",$ 71.000 Expensas,2.0,39.0,"CONCEPCION ARENAL 2300. Entre Av cabildo y Savio, gral.",no,355000.0,9102.564102564103,53092383,Palermo,PALERMO,NORTE,"CONCEPCION ARENAL 2300. Entre Av cabildo y Savio, gral.,Palermo, Buenos Aires, Argentina",,
USD 950,"Palermo, Capital Federal",,3.0,120.0,Nicaragua al 4300,si,1280600.0,10671.666666666666,52929998,Palermo,PALERMO,NORTE,"Nicaragua 4300,Palermo, Buenos Aires, Argentina",-34.5839531,-58.4305356
USD 2.500,"Palermo, Capital Federal",,7.0,400.0,Armenia al 1600,si,3370000.0,8425.0,52930446,Palermo,PALERMO,NORTE,"Armenia 1600,Palermo, Buenos Aires, Argentina",-34.5900141,-58.4283706
$ 400.000,"Palermo, Capital Federal",,1.0,30.0,Honduras  al 3700,no,400000.0,13333.333333333334,52947497,Palermo,PALERMO,NORTE,"Honduras 3700,Palermo, Buenos Aires, Argentina",-34.58567,-58.4343717
$ 700.000,"Palermo, Capital Federal",$ 120.000 Expensas,3.0,66.0,Concepcion Arenal  al 2500,no,700000.0,10606.060606060606,53378627,Palermo,PALERMO,NORTE,"Concepcion Arenal 2500,Palermo, Buenos Aires, Argentina",-34.575306,-58.4381764
$ 300.000,"Palermo, Capital Federal",$ 45.000 Expensas,2.0,36.0,Fray Justo Santamaria De Oro  al 2700,no,300000.0,8333.333333333334,53334419,Palermo,PALERMO,NORTE,"Fray Justo Santamaria De Oro 2700,Palermo, Buenos Aires, Argentina",,
USD 900,"Palermo, Capital Federal",$ 100.000 Expensas,3.0,106.0,Avenida Santa Fe 3800,si,1213200.0,11445.283018867925,53350860,Palermo,PALERMO,NORTE,"Avenida Santa Fe 3800,Palermo, Buenos Aires, Argentina",-34.5844869,-58.4171588
$ 650.000,"Palermo, Capital Federal",$ 177.000 Expensas,2.0,49.0,Godoy Cruz 2900,no,650000.0,13265.30612244898,53348030,Palermo,PALERMO,NORTE,"Godoy Cruz 2900,Palermo, Buenos Aires, Argentina",-34.5768518,-58.4237252
USD 1.200,"Palermo, Capital Federal",$ 100.000 Expensas,2.0,45.0,Concepcion Arenal al 2900,si,1617600.0,35946.666666666664,53343551,Palermo,PALERMO,NORTE,"Concepcion Arenal 2900,Palermo, Buenos Aires, Argentina",-34.5782647,-58.4412837
USD 1.800,"Palermo, Capital Federal",$ 250.000 Expensas,4.0,125.0,Av. Presidente Figueroa Alcorta,si,2426400.0,19411.2,53344960,Palermo,PALERMO,NORTE,"Av. Presidente Figueroa Alcorta,Palermo, Buenos Aires, Argentina",-34.5631302,-58.420962
USD 1.180,"Palermo, Capital Federal",$ 89.000 Expensas,4.0,114.0,Avenida del Libertador 4500,si,1590640.0,13952.982456140351,53367407,Palermo,PALERMO,NORTE,"Avenida del Libertador 4500,Palermo, Buenos Aires, Argentina",-34.5669644,-58.4313754
$ 350.000,"Palermo, Capital Federal",$ 33.000 Expensas,1.0,38.0,Julián Alvarez al 2300,no,350000.0,9210.526315789473,53379455,Palermo,PALERMO,NORTE,"Julián Alvarez 2300,Palermo, Buenos Aires, Argentina",-34.5881876,-58.4172702
$ 450.000,"Palermo, Capital Federal",$ 50.000 Expensas,2.0,90.0,Costa Rica al 6000,no,450000.0,5000.0,53440578,Palermo,PALERMO,NORTE,"Costa Rica 6000,Palermo, Buenos Aires, Argentina",-34.5796167,-58.4386667
$ 340.000,"Palermo, Capital Federal",$ 81.000 Expensas,1.0,44.0,Arenales  al 3426 8 A,no,340000.0,7727.272727272727,53442383,Palermo,PALERMO,NORTE,"Arenales 3426 8 A,Palermo, Buenos Aires, Argentina",,
$ 600.000,"Palermo, Capital Federal",$ 90.000 Expensas,2.0,46.0,Paraguay al 5600,no,600000.0,13043.478260869566,53466366,Palermo,PALERMO,NORTE,"Paraguay 5600,Palermo, Buenos Aires, Argentina",-34.5764041,-58.434974
$ 280.000,"Palermo, Capital Federal",$ 38.000 Expensas,1.0,24.0,Cordoba Av al 3200,no,280000.0,11666.666666666666,53437578,Palermo,PALERMO,NORTE,"Cordoba Av 3200,Palermo, Buenos Aires, Argentina",-34.5978101,-58.4188216
USD 600,"Palermo, Capital Federal",$ 100.000 Expensas,2.0,44.0,Av. Scalabrini Ortiz 1300,si,808800.0,18381.81818181818,53527918,Palermo,PALERMO,NORTE,"Av. Scalabrini Ortiz 1300,Palermo, Buenos Aires, Argentina",-34.5929716,-58.4282925
$ 290.000,"Palermo, Capital Federal",$ 45.000 Expensas,1.0,33.0,Av. Cordoba al 4800,no,290000.0,8787.878787878788,53529729,Palermo,PALERMO,NORTE,"Av. Cordoba 4800,Palermo, Buenos Aires, Argentina",-34.5929202,-58.4323971
$ 350.000,"Palermo, Capital Federal",$ 35.000 Expensas,2.0,27.0,Godoy Cruz 2700,no,350000.0,12962.962962962964,53513435,Palermo,PALERMO,NORTE,"Godoy Cruz 2700,Palermo, Buenos Aires, Argentina",-34.5754878,-58.4223415
$ 320.000,"Palermo, Capital Federal",$ 46.000 Expensas,1.0,28.0,AV. Santa FE 5161 | Palermo | 3° 02,no,320000.0,11428.57142857143,53508367,Palermo,PALERMO,NORTE,"AV. Santa FE 5161 | Palermo | 3° 02,Palermo, Buenos Aires, Argentina",,
$ 450.000,"Palermo, Capital Federal",,2.0,40.0,Gorriti al 3000,no,450000.0,11250.0,53539743,Palermo,PALERMO,NORTE,"Gorriti 3000,Palermo, Buenos Aires, Argentina",-34.5817882,-58.4413885
$ 500.000,"Palermo, Capital Federal",$ 70.000 Expensas,3.0,55.0,Ugarteche al 3300,no,500000.0,9090.90909090909,53535285,Palermo,PALERMO,NORTE,"Ugarteche 3300,Palermo, Buenos Aires, Argentina",-34.5784335,-58.4107939
$ 700.000,"Palermo, Capital Federal",$ 97.000 Expensas,2.0,51.0,Av. Las Heras  al 3300 Entre Silvio L. Ruggieri y Bulnes.,no,700000.0,13725.490196078432,53535541,Palermo,PALERMO,NORTE,"Av. Las Heras 3300 Entre Silvio L. Ruggieri y Bulnes.,Palermo, Buenos Aires, Argentina",,
USD 575,"Palermo, Capital Federal",$ 85.000 Expensas,2.0,49.0,Cabrera 3500,si,775100.0,15818.367346938776,53474832,Palermo,PALERMO,NORTE,"Cabrera 3500,Palermo, Buenos Aires, Argentina",-34.5955281,-58.4247491
USD 1.150,"Palermo, Capital Federal",$ 98.000 Expensas,3.0,88.0,Guatemala al 4400,si,1550200.0,17615.909090909092,53473163,Palermo,PALERMO,NORTE,"Guatemala 4400,Palermo, Buenos Aires, Argentina",-34.5887319,-58.4214234
$ 550.000,"Palermo, Capital Federal",$ 50.000 Expensas,2.0,42.0,Avenida Santa Fe 5200,no,550000.0,13095.238095238095,53521058,Palermo,PALERMO,NORTE,"Avenida Santa Fe 5200,Palermo, Buenos Aires, Argentina",-34.5762701,-58.4329608
$ 700.000,"Palermo, Capital Federal",$ 215.000 Expensas,4.0,140.0,Santa FE AV. 4000,no,700000.0,5000.0,53025948,Palermo,PALERMO,NORTE,"Santa FE AV. 4000,Palermo, Buenos Aires, Argentina",-34.5824779,-58.420067
USD 3.000,"Palermo, Capital Federal",$ 150.000 Expensas,4.0,165.0,Medrano al 1900,si,4044000.0,24509.090909090908,53028062,Palermo,PALERMO,NORTE,"Medrano 1900,Palermo, Buenos Aires, Argentina",-34.5941196,-58.4195671
$ 960.000,"Palermo, Capital Federal",$ 100.000 Expensas,4.0,115.0,Ravignani al 2100,no,960000.0,8347.826086956522,53168686,Palermo,PALERMO,NORTE,"Ravignani 2100,Palermo, Buenos Aires, Argentina",-34.5785013,-58.4357882
$ 550.000,"Palermo, Capital Federal",$ 70.000 Expensas,3.0,53.0,Jerónimo Salguero 2300,no,550000.0,10377.358490566037,53238858,Palermo,PALERMO,NORTE,"Jerónimo Salguero 2300,Palermo, Buenos Aires, Argentina",-34.5852305,-58.4111105
USD 800,"Palermo, Capital Federal",,3.0,63.0,República Dominicana 3318 4,si,1078400.0,17117.460317460318,53292085,Palermo,PALERMO,NORTE,"República Dominicana 3318 4,Palermo, Buenos Aires, Argentina",-34.5909089,-58.4136455
USD 550,"Palermo, Capital Federal",,2.0,50.0,Sanchez de Bustamante al 1600,si,741400.0,14828.0,53362386,Palermo,PALERMO,NORTE,"Sanchez de Bustamante 1600,Palermo, Buenos Aires, Argentina",-34.5827784,-58.4018161
$ 500.000,"Palermo, Capital Federal",$ 30.000 Expensas,3.0,60.0,ARAOZ 1900. Entre Guatemala y Soler,no,500000.0,8333.333333333334,53302859,Palermo,PALERMO,NORTE,"ARAOZ 1900. Entre Guatemala y Soler,Palermo, Buenos Aires, Argentina",,
$ 390.000,"Palermo, Capital Federal",$ 41.485 Expensas,1.0,43.0,AV SCALABRINI ORTIZ 1500. Entre El salvador y Honduras,no,390000.0,9069.767441860466,53326991,Palermo,PALERMO,NORTE,"AV SCALABRINI ORTIZ 1500. Entre El salvador y Honduras,Palermo, Buenos Aires, Argentina",,
$ 430.000,"Palermo, Capital Federal",$ 78.000 Expensas,2.0,52.0,Guatemala  5500 6°,no,430000.0,8269.23076923077,53327871,Palermo,PALERMO,NORTE,"Guatemala 5500 6°,Palermo, Buenos Aires, Argentina",,
$ 300.000,"Palermo, Capital Federal",$ 30.000 Expensas,1.0,33.0,Juan F. Segui  al 4400,no,300000.0,9090.90909090909,53673459,Palermo,PALERMO,NORTE,"Juan F. Segui 4400,Palermo, Buenos Aires, Argentina",,
$ 390.000,"Palermo, Capital Federal",$ 75.000 Expensas,2.0,43.0,Avenida Córdoba 3600,no,390000.0,9069.767441860466,53671096,Palermo,PALERMO,NORTE,"Avenida Córdoba 3600,Palermo, Buenos Aires, Argentina",-34.5979422,-58.4171702
