Precio,Barrios,Expensas,Ambientes,MetrosCuadrados,Direccion,Dolarizado,PrecioPesos,PrecioM2Pesos,ID,Barrio_geopy,Barrio_Recod,Corredor,DireccionNorm,Latitud,Longitud
$ 550.000,"Villa Pueyrredón, Capital Federal",$ 56.000 Expensas,2.0,65.0,AV MOSCONI 2300. Entre Zamudio y Caracas,no,550000.0,8461.538461538461,54382538,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"AV MOSCONI 2300. Entre Zamudio y Caracas,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
$ 300.000,"Villa Pueyrredón, Capital Federal",$ 40.000 Expensas,1.0,28.0,Salvador Maria del Carril 3100,no,300000.0,10714.285714285714,54274720,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Salvador Maria del Carril 3100,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5923409,-58.5006438
$ 830.000,"Villa Pueyrredón, Capital Federal",$ 1 Expensas,3.0,93.0,Obispo San Alberto  3100,no,830000.0,8924.731182795698,54370613,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Obispo San Alberto 3100,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.583866,-58.508304
$ 600.000,"Villa Pueyrredón, Capital Federal",$ 130.000 Expensas,3.0,67.0,AV. MOSCONI 3200. Entre Campana y Cuenca,no,600000.0,8955.223880597016,54165230,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"AV. MOSCONI 3200. Entre Campana y Cuenca,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
$ 350.000,"Villa Pueyrredón, Capital Federal",$ 40.000 Expensas,1.0,40.0,Bolivia 4540,no,350000.0,8750.0,54111452,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Bolivia 4540,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.58547129795918,-58.49772001632653
USD 450,"Villa Pueyrredón, Capital Federal",$ 105.000 Expensas,1.0,56.0,Av. Salvador María del Carril al 2400,si,645750.0,11531.25,54093629,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Av. Salvador María del Carril 2400,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5872027,-58.4923771
USD 1.200,"Villa Pueyrredón, Capital Federal",$ 69.124 Expensas,4.0,177.0,Larsen 2900,si,1722000.0,9728.813559322034,54351708,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Larsen 2900,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.579145,-58.508433
USD 1.200,"Villa Pueyrredón, Capital Federal",$ 69.124 Expensas,4.0,177.0,Larsen 2900,si,1722000.0,9728.813559322034,54351708,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Larsen 2900,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.579145,-58.508433
$ 400.000,"Villa Pueyrredón, Capital Federal",$ 80.000 Expensas,2.0,57.0,"ARTIGAS, JOSE G. DE, GRAL. 5400. Entre Bazurco y Cochrane",no,400000.0,7017.543859649123,54313125,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"ARTIGAS, JOSE G. DE, GRAL. 5400. Entre Bazurco y Cochrane,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
$ 420.000,"Villa Pueyrredón, Capital Federal",$ 150.000 Expensas,3.0,63.0,LAVALLOL 4383,no,420000.0,6666.666666666667,53933822,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"LAVALLOL 4383,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
$ 400.000,"Villa Pueyrredón, Capital Federal",$ 40.000 Expensas,2.0,40.0,Griveo  al 2700,no,400000.0,10000.0,53995595,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Griveo 2700,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5831989,-58.5012912
$ 550.000,"Villa Pueyrredón, Capital Federal",$ 50.000 Expensas,1.0,41.0,Av. Salvador Maria Del Carril  3000 5°,no,550000.0,13414.634146341465,54031895,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Av. Salvador Maria Del Carril 3000 5°,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5850138,-58.4891245
$ 550.000,"Villa Pueyrredón, Capital Federal",$ 50.000 Expensas,1.0,41.0,Av. Salvador Maria Del Carril  3000 5°,no,550000.0,13414.634146341465,54031895,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Av. Salvador Maria Del Carril 3000 5°,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5850138,-58.4891245
$ 320.000,"Villa Pueyrredón, Capital Federal",$ 48.000 Expensas,1.0,35.0,Av. General Mosconi 2285,no,320000.0,9142.857142857143,54134551,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Av. General Mosconi 2285,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.581844985714284,-58.49522338571428
$ 320.000,"Villa Pueyrredón, Capital Federal",$ 48.000 Expensas,1.0,35.0,Av. General Mosconi 2285,no,320000.0,9142.857142857143,54134551,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Av. General Mosconi 2285,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.581844985714284,-58.49522338571428
$ 300.000,"Villa Pueyrredón, Capital Federal",$ 68.000 Expensas,1.0,30.0,Helguera  al 4700,no,300000.0,10000.0,54269527,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Helguera 4700,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5880264,-58.504853
$ 400.000,"Villa Pueyrredón, Capital Federal",$ 100.000 Expensas,3.0,60.0,Mosconi ,no,400000.0,6666.666666666667,54369992,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Mosconi ,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5865219,-58.5022947
$ 500.000,"Villa Pueyrredón, Capital Federal",$ 50.000 Expensas,2.0,56.0,Pareja 2900,no,500000.0,8928.57142857143,54370277,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Pareja 2900,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5899816,-58.4987099
$ 1.000.000,"Villa Pueyrredón, Capital Federal",,5.0,190.0,CONDARCO 4300. Entre Jose cubas y Vallejos,no,1000000.0,5263.1578947368425,54203958,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"CONDARCO 4300. Entre Jose cubas y Vallejos,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
$ 550.000,"Villa Pueyrredón, Capital Federal",,3.0,110.0,José Cubas ,no,550000.0,5000.0,54382867,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"José Cubas ,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5871556,-58.4978495
$ 1.500.000,"Villa Pueyrredón, Capital Federal",,5.0,240.0,Pedro Moran al 2300,no,1500000.0,6250.0,54379814,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Pedro Moran 2300,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
$ 450.000,"Villa Pueyrredón, Capital Federal",$ 105.500 Expensas,2.0,45.0,Gabriela Mistral  3100 5°,no,450000.0,10000.0,54379746,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Gabriela Mistral 3100 5°,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.582884,-58.4946465
$ 700.000,"Villa Pueyrredón, Capital Federal",$ 1 Expensas,2.0,77.0,Condarco al 4800,no,700000.0,9090.90909090909,54378409,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Condarco 4800,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5841213,-58.5007341
$ 280.000,"Villa Pueyrredón, Capital Federal",$ 63.000 Expensas,1.0,30.0,Vallejos 3253,no,280000.0,9333.333333333334,54373855,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Vallejos 3253,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.590627174999995,-58.505425341666665
$ 550.000,"Villa Pueyrredón, Capital Federal",$ 24.769 Expensas,2.0,36.0,Avenida Monroe 5600,no,550000.0,15277.777777777776,54390272,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Avenida Monroe 5600,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
$ 420.000,"Villa Pueyrredón, Capital Federal",$ 100.000 Expensas,2.0,48.0,Ladines  al 3300,no,420000.0,8750.0,54390552,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Ladines 3300,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5869567,-58.5096102
$ 350.000,"Villa Pueyrredón, Capital Federal",$ 25.000 Expensas,1.0,32.0,Mosconi 2631,no,350000.0,10937.5,53469315,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Mosconi 2631,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.584355624489795,-58.49918319387755
$ 700.000,"Villa Pueyrredón, Capital Federal",,3.0,61.0,Carlos antonio lopez 2900,no,700000.0,11475.409836065572,53645781,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Carlos antonio lopez 2900,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5853987,-58.5028329
$ 500.000,"Villa Pueyrredón, Capital Federal",$ 138.000 Expensas,2.0,40.0,Carlos Antonio López 2855,no,500000.0,12500.0,45639774,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Carlos Antonio López 2855,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.585024795918365,-58.50250762857143
$ 320.000,"Villa Pueyrredón, Capital Federal",$ 90.000 Expensas,1.0,40.0,Vallejos  2900 2°,no,320000.0,8000.0,53125027,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Vallejos 2900 2°,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5886139,-58.5020876
$ 320.000,"Villa Pueyrredón, Capital Federal",$ 90.000 Expensas,1.0,40.0,Vallejos  2900 2°,no,320000.0,8000.0,53125027,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Vallejos 2900 2°,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5886139,-58.5020876
$ 320.000,"Villa Pueyrredón, Capital Federal",$ 58.000 Expensas,1.0,33.0,Campana 4846. Entre Griveo y Carlos lopez,no,320000.0,9696.969696969696,54191275,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Campana 4846. Entre Griveo y Carlos lopez,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
$ 350.000,"Villa Pueyrredón, Capital Federal",,1.0,48.0,Gral. José Gervasio Artigas 5255,no,350000.0,7291.666666666667,54226170,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Gral. José Gervasio Artigas 5255,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
$ 650.000,"Villa Pueyrredón, Capital Federal",,3.0,97.0,curupayti 2900 ,no,650000.0,6701.030927835051,54020771,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"curupayti 2900 ,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5816396,-58.5124665
$ 450.000,"Villa Pueyrredón, Capital Federal",,2.0,57.0,Gabriela Mistral  al 3000,no,450000.0,7894.736842105263,54018758,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Gabriela Mistral 3000,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5878832,-58.5025746
$ 530.000,"Villa Pueyrredón, Capital Federal",$ 230.000 Expensas,3.0,65.0,concordia 4700,no,530000.0,8153.846153846154,54002231,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"concordia 4700,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
$ 450.000,"Villa Pueyrredón, Capital Federal",,2.0,57.0,Gabriela Mistral  al 3000,no,450000.0,7894.736842105263,54018758,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Gabriela Mistral 3000,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5878832,-58.5025746
$ 530.000,"Villa Pueyrredón, Capital Federal",$ 230.000 Expensas,3.0,65.0,concordia 4700,no,530000.0,8153.846153846154,54002231,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"concordia 4700,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
$ 400.000,"Villa Pueyrredón, Capital Federal",,2.0,43.0,Vallejos 3200,no,400000.0,9302.32558139535,54244319,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Vallejos 3200,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5903277,-58.5045473
$ 390.000,"Villa Pueyrredón, Capital Federal",$ 58.143 Expensas,2.0,34.0,Caracas al 4600 4º,no,390000.0,11470.588235294115,54228997,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Caracas 4600 4º,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
$ 450.000,"Villa Pueyrredón, Capital Federal",$ 80.000 Expensas,1.0,42.0,Av. Mosconi al 3000,no,450000.0,10714.285714285714,54246140,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Av. Mosconi 3000,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.587054,-58.5033325
$ 290.000,"Villa Pueyrredón, Capital Federal",$ 80.000 Expensas,1.0,33.0,"MONROE 5800. Entre De los constituyentes, avda.",no,290000.0,8787.878787878788,53950203,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"MONROE 5800. Entre De los constituyentes, avda.,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
$ 650.000,"Villa Pueyrredón, Capital Federal",$ 30.000 Expensas,3.0,92.0,NAZCA 5561,no,650000.0,7065.217391304348,54091825,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"NAZCA 5561,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.57940582857143,-58.508246277551024
$ 350.000,"Villa Pueyrredón, Capital Federal",$ 68.000 Expensas,1.0,35.0,Vallejos  al 2900,no,350000.0,10000.0,54083285,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Vallejos 2900,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5877102,-58.5007348
USD 400,"Villa Pueyrredón, Capital Federal",$ 43.900 Expensas,2.0,46.0,MORAN PEDRO 2200,si,574000.0,12478.260869565218,54130673,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"MORAN PEDRO 2200,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
$ 325.000,"Villa Pueyrredón, Capital Federal",$ 90.000 Expensas,1.0,34.0,Mosconi 3100  4º C,no,325000.0,9558.823529411764,54126199,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Mosconi 3100 4º C,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
$ 340.000,"Villa Pueyrredón, Capital Federal",$ 35.000 Expensas,1.0,32.0,José León Cabezón  al 2800,no,340000.0,10625.0,54124246,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"José León Cabezón 2800,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5822405,-58.5039269
$ 670.000,"Villa Pueyrredón, Capital Federal",$ 100.000 Expensas,3.0,74.0,Avda. Nazca 4650. Entre Gabriela mistral y Avda mosconi,no,670000.0,9054.054054054051,54124831,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Avda. Nazca 4650. Entre Gabriela mistral y Avda mosconi,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
$ 350.000,"Villa Pueyrredón, Capital Federal",$ 24.000 Expensas,,45.0,Carlos Antonio Lopez ,no,350000.0,7777.777777777777,53612494,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Carlos Antonio Lopez ,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5811726,-58.496154
$ 500.000,"Villa Pueyrredón, Capital Federal",,2.0,40.0,Obispo San Alberto  al 3200,no,500000.0,12500.0,54344250,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Obispo San Alberto 3200,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.584674,-58.509663
$ 350.000,"Villa Pueyrredón, Capital Federal",,2.0,40.0,Zamudio al 5000,no,350000.0,8750.0,54368550,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Zamudio 5000,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.580369,-58.4988703
$ 850.000,"Villa Pueyrredón, Capital Federal",,4.0,102.0,Dirección no informada,no,850000.0,8333.333333333334,54361641,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Dirección no informada,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
$ 590.000,"Villa Pueyrredón, Capital Federal",$ 73.000 Expensas,2.0,47.0,Carlos Antonio Lopez al 3200,no,590000.0,12553.1914893617,54364652,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Carlos Antonio Lopez 3200,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5878579,-58.5067713
$ 350.000,"Villa Pueyrredón, Capital Federal",,2.0,40.0,Zamudio al 5000,no,350000.0,8750.0,54368550,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Zamudio 5000,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.580369,-58.4988703
$ 850.000,"Villa Pueyrredón, Capital Federal",,4.0,102.0,Dirección no informada,no,850000.0,8333.333333333334,54361641,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Dirección no informada,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
$ 590.000,"Villa Pueyrredón, Capital Federal",$ 73.000 Expensas,2.0,47.0,Carlos Antonio Lopez al 3200,no,590000.0,12553.1914893617,54364652,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Carlos Antonio Lopez 3200,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5878579,-58.5067713
$ 650.000,"Villa Pueyrredón, Capital Federal",$ 35.000 Expensas,3.0,63.0,"LADINES 2500. Entre Artigas, jose g. de, gral. y Bolivia",no,650000.0,10317.460317460318,54360470,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"LADINES 2500. Entre Artigas, jose g. de, gral. y Bolivia,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
$ 450.000,"Villa Pueyrredón, Capital Federal",$ 25.000 Expensas,2.0,49.0,Cochrane 3200,no,450000.0,9183.673469387755,54364798,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Cochrane 3200,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5823278,-58.5118103
$ 440.000,"Villa Pueyrredón, Capital Federal",$ 65.000 Expensas,1.0,40.0,Carlos Antonio López 2700,no,440000.0,11000.0,54319251,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Carlos Antonio López 2700,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5839943,-58.5005621
$ 440.000,"Villa Pueyrredón, Capital Federal",$ 65.000 Expensas,1.0,40.0,Carlos Antonio López 2700,no,440000.0,11000.0,54319251,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Carlos Antonio López 2700,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5839943,-58.5005621
$ 450.000,"Villa Pueyrredón, Capital Federal",$ 75.000 Expensas,2.0,45.0,Caracas al 4600,no,450000.0,10000.0,54388813,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Caracas 4600,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5829538,-58.4945664
$ 420.000,"Villa Pueyrredón, Capital Federal",,2.0,40.0,AV MOSCONI 3183. Entre Cuenca y Helguera,no,420000.0,10500.0,54226764,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"AV MOSCONI 3183. Entre Cuenca y Helguera,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",,
USD 700,"Villa Pueyrredón, Capital Federal",,3.0,70.0,Gabriela Mistral 3251,si,1004500.0,14350.0,52792447,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Gabriela Mistral 3251,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.58989027142857,-58.506113536734695
$ 391.111,"Villa Pueyrredón, Capital Federal",$ 81.999 Expensas,1.0,39.0,Habana ,no,391111.0,10028.48717948718,42934703,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Habana ,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5878471,-58.4972168
$ 350.000,"Villa Pueyrredón, Capital Federal",,1.0,35.0,General José Gervasio Artigas 4675,no,350000.0,10000.0,54309344,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"General José Gervasio Artigas 4675,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.58369702857143,-58.49733647346939
$ 395.000,"Villa Pueyrredón, Capital Federal",$ 22.800 Expensas,2.0,45.0,Jose Cubas 4000,no,395000.0,8777.777777777777,54228530,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Jose Cubas 4000,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.5871556,-58.4978495
$ 360.000,"Villa Pueyrredón, Capital Federal",$ 60.000 Expensas,,34.0,Carlos Antonio López 2247,no,360000.0,10588.235294117649,53876703,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Carlos Antonio López 2247,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.58074389795919,-58.49559657142857
$ 360.000,"Villa Pueyrredón, Capital Federal",$ 60.000 Expensas,,34.0,Carlos Antonio López 2247,no,360000.0,10588.235294117649,54129464,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Carlos Antonio López 2247,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.58074389795919,-58.49559657142857
$ 680.000,"Villa Pueyrredón, Capital Federal",$ 60.000 Expensas,2.0,59.0,Zamudio 4525,no,680000.0,11525.42372881356,54340051,Villa Pueyrredon,VILLA PUEYRREDON,NOROESTE,"Zamudio 4525,Villa Pueyrredon, Ciudad de Buenos Aires, Argentina",-34.58410766326531,-58.49522602857143
$ 450.000,"Almagro, Capital Federal",$ 55.000 Expensas,2.0,47.0,Lambare al 800,no,450000.0,9574.468085106382,54242426,Almagro,ALMAGRO,CENTRO,"Lambare 800,Almagro, Ciudad de Buenos Aires, Argentina",-34.6022643,-58.4301676
$ 550.000,"Almagro, Capital Federal",$ 110.000 Expensas,3.0,55.0,Medrano ,no,550000.0,10000.0,54309755,Almagro,ALMAGRO,CENTRO,"Medrano ,Almagro, Ciudad de Buenos Aires, Argentina",-34.6032012,-58.4208126
$ 600.000,"Almagro, Capital Federal",$ 80.000 Expensas,3.0,72.0,Pasaje Rauch 3900. Entre Medrano,no,600000.0,8333.333333333334,53163832,Almagro,ALMAGRO,CENTRO,"Pasaje Rauch 3900. Entre Medrano,Almagro, Ciudad de Buenos Aires, Argentina",,
$ 430.000,"Almagro, Capital Federal",$ 38.000 Expensas,1.0,35.0,Potosi 4300,no,430000.0,12285.714285714286,54373362,Almagro,ALMAGRO,CENTRO,"Potosi 4300,Almagro, Ciudad de Buenos Aires, Argentina",-34.6073927,-58.4278378
$ 850.000,"Almagro, Capital Federal",$ 230.000 Expensas,2.0,110.0,"Mario Bravo al 200, Almagro",no,850000.0,7727.272727272727,54334724,Almagro,ALMAGRO,CENTRO,"Mario Bravo 200, Almagro,Almagro, Ciudad de Buenos Aires, Argentina",-34.6089618,-58.417463
$ 500.000,"Almagro, Capital Federal",$ 135.000 Expensas,2.0,48.0,Guardia Vieja  al 4500,no,500000.0,10416.666666666666,54330445,Almagro,ALMAGRO,CENTRO,"Guardia Vieja 4500,Almagro, Ciudad de Buenos Aires, Argentina",-34.6000248,-58.4280966
$ 450.000,"Almagro, Capital Federal",$ 55.000 Expensas,2.0,47.0,Lambare al 800,no,450000.0,9574.468085106382,54242426,Almagro,ALMAGRO,CENTRO,"Lambare 800,Almagro, Ciudad de Buenos Aires, Argentina",-34.6022643,-58.4301676
USD 800,"Almagro, Capital Federal",,1.0,45.0,Salguero 800,si,1148000.0,25511.11111111111,54188256,Almagro,ALMAGRO,CENTRO,"Salguero 800,Almagro, Ciudad de Buenos Aires, Argentina",-34.6009558,-58.4192701
$ 550.000,"Almagro, Capital Federal",$ 110.000 Expensas,3.0,55.0,Medrano ,no,550000.0,10000.0,54309755,Almagro,ALMAGRO,CENTRO,"Medrano ,Almagro, Ciudad de Buenos Aires, Argentina",-34.6032012,-58.4208126
$ 400.000,"Almagro, Capital Federal",$ 105.000 Expensas,3.0,48.0,Mario Bravo 200,no,400000.0,8333.333333333334,47513608,Almagro,ALMAGRO,CENTRO,"Mario Bravo 200,Almagro, Ciudad de Buenos Aires, Argentina",-34.6089618,-58.417463
$ 480.000,"Almagro, Capital Federal",$ 57.000 Expensas,2.0,55.0,Valentin Gomez 4800. Entre Sarmiento y Av corrientes,no,480000.0,8727.272727272728,54318683,Almagro,ALMAGRO,CENTRO,"Valentin Gomez 4800. Entre Sarmiento y Av corrientes,Almagro, Ciudad de Buenos Aires, Argentina",,
$ 450.000,"Almagro, Capital Federal",$ 102.000 Expensas,2.0,48.0,HUMAHUACA 3400. Entre Gallo y Sanchez de bustamante,no,450000.0,9375.0,54243578,Almagro,ALMAGRO,CENTRO,"HUMAHUACA 3400. Entre Gallo y Sanchez de bustamante,Almagro, Ciudad de Buenos Aires, Argentina",,
$ 450.000,"Almagro, Capital Federal",$ 157.723 Expensas,2.0,47.0,Hipolito Yrigoyen  al 4100,no,450000.0,9574.468085106382,54243588,Almagro,ALMAGRO,CENTRO,"Hipolito Yrigoyen 4100,Almagro, Ciudad de Buenos Aires, Argentina",-34.6149171,-58.4244592
